state,city,airport,locid,ownership,hub,role,Current,year5,enplaned,based,Devestimate
IA,Atlantic,Atlantic Municipal,AIO,PU,,Local,GA,GA,0,27,"$3,177,819"
IA,Audubon,Audubon County,ADU,PU,,Unclassified,GA,GA,0,1,$0
IA,Belle Plaine,Belle Plaine Municipal,TZT,PU,,Unclassified,GA,GA,0,8,$0
IA,Bloomfield,Bloomfield Municipal,4K6,PU,,Basic,GA,GA,0,9,"$979,000"
IA,Boone,Boone Municipal,BNW,PU,,Local,GA,GA,0,38,"$1,360,000"
IA,Burlington,Southeast Iowa Regional,BRL,PU,,Regional,CS,CS,"6,692",42,"$13,439,444"
IA,Carroll,Arthur N Neu,CIN,PU,,Local,GA,GA,2,15,"$909,000"
IA,Cedar Rapids,The Eastern Iowa,CID,PU,S,,P,P,"570,571",126,"$27,943,247"
IA,Centerville,Centerville Municipal,TVK,PU,,Basic,GA,GA,0,14,"$1,152,000"
IA,Chariton,Chariton Municipal,CNC,PU,,Basic,GA,GA,0,14,"$2,646,541"
IA,Charles City,Northeast Iowa Regional,CCY,PU,,Local,GA,GA,0,22,"$10,750,000"
IA,Cherokee,Cherokee County Regional,CKP,PU,,Local,GA,GA,0,24,"$2,350,977"
IA,Clarinda,Schenck Field,ICL,PU,,Local,GA,GA,1,19,"$2,874,020"
IA,Clarion,Clarion Municipal,CAV,PU,,Basic,GA,GA,0,11,"$1,141,050"
IA,Clinton,Clinton Municipal,CWI,PU,,Local,GA,GA,0,37,"$2,320,556"
IA,Council Bluffs,Council Bluffs Municipal,CBF,PU,,Regional,GA,GA,310,88,"$3,806,384"
IA,Creston,Creston Municipal,CSQ,PU,,Local,GA,GA,0,19,"$3,195,000"
IA,Davenport,Davenport Municipal,DVN,PU,,Regional,GA,GA,2,103,"$37,498,471"
IA,Decorah,Decorah Municipal,DEH,PU,,Local,GA,GA,0,24,"$907,000"
IA,Denison,Denison Municipal,DNS,PU,,Basic,GA,GA,0,13,"$2,982,679"
IA,Des Moines,Des Moines International,DSM,PU,S,,P,P,"1,141,172",119,"$291,883,758"
IA,Dubuque,Dubuque Regional,DBQ,PU,N,,P,P,"35,983",64,"$17,153,839"
IA,Emmetsburg,Emmetsburg Municipal,EGQ,PU,,Basic,GA,GA,3,10,"$1,348,498"
IA,Estherville,Estherville Municipal,EST,PU,,Local,GA,GA,1,23,"$826,110"
IA,Fairfield,Fairfield Municipal,FFL,PU,,Local,GA,GA,8,21,"$2,935,000"
IA,Forest City,Forest City Municipal,FXY,PU,,Local,GA,GA,0,19,"$1,959,500"
IA,Fort Dodge,Fort Dodge Regional,FOD,PU,,Local,GA,GA,457,23,"$4,056,700"
IA,Fort Madison,Fort Madison Municipal,FSW,PU,,Unclassified,GA,GA,16,7,$0
IA,Greenfield,Greenfield Municipal,GFZ,PU,,Local,GA,GA,0,22,"$1,880,000"
IA,Grinnell,Grinnell Regional,GGI,PU,,Local,GA,GA,0,18,"$6,211,333"
IA,Guthrie Center,Guthrie County Regional,GCT,PU,,Local,GA,GA,0,17,"$3,727,500"
IA,Hampton,Hampton Municipal,HPT,PU,,Local,GA,GA,0,20,"$1,046,000"
IA,Harlan,Harlan Municipal,HNR,PU,,Local,GA,GA,0,19,"$1,323,200"
IA,Humboldt,Humboldt Municipal,0K7,PU,,Local,GA,GA,0,16,"$1,871,250"
IA,Independence,Independence Municipal,IIB,PU,,Local,GA,GA,0,33,"$2,765,400"
IA,Iowa City,Iowa City Municipal,IOW,PU,,Regional,GA,GA,546,83,"$5,380,600"
IA,Iowa Falls,Iowa Falls Municipal,IFA,PU,,Local,GA,GA,0,18,"$3,822,083"
IA,Jefferson,Jefferson Municipal,EFW,PU,,Local,GA,GA,0,17,"$1,044,418"
IA,Keokuk,Keokuk Municipal,EOK,PU,,Local,GA,GA,29,19,"$10,316,560"
IA,Knoxville,Knoxville Municipal,OXV,PU,,Local,GA,GA,0,39,"$4,370,524"
IA,Lamoni,Lamoni Municipal,LWD,PU,,Basic,GA,GA,0,10,"$2,441,675"
IA,Le Mars,Le Mars Municipal,LRJ,PU,,Local,GA,GA,2,19,"$2,056,198"
IA,Manchester,Manchester Municipal,C27,PU,,Basic,GA,GA,0,11,"$3,640,000"
IA,Mapleton,James G Whiting Memorial Field,MEY,PU,,Basic,GA,GA,0,9,"$1,178,000"
IA,Maquoketa,Maquoketa Municipal,OQW,PU,,Basic,GA,GA,2,11,"$2,622,044"
IA,Marshalltown,Marshalltown Municipal,MIW,PU,,Local,GA,GA,5,46,"$2,023,133"
IA,Mason City,Mason City Municipal,MCW,PU,,Regional,GA,GA,770,66,"$2,201,000"
IA,Monticello,Monticello Regional,MXO,PU,,Local,GA,GA,3,32,"$1,395,060"
IA,Mount Pleasant,Mount Pleasant Municipal,MPZ,PU,,Local,GA,GA,18,21,"$3,571,500"
IA,Muscatine,Muscatine Municipal,MUT,PU,,Regional,GA,GA,18,30,"$4,540,101"
IA,Newton,Newton Municipal-Earl Johnson Field,TNU,PU,,Local,GA,GA,1,24,"$2,655,000"
IA,Oelwein,Oelwein Municipal,OLZ,PU,,Local,GA,GA,0,20,"$1,201,978"
IA,Orange City,Orange City Municipal,ORC,PU,,Local,GA,GA,6,15,"$1,113,660"
IA,Osceola,Osceola Municipal,I75,PU,,Local,GA,GA,0,42,"$962,296"
IA,Oskaloosa,Oskaloosa Municipal,OOA,PU,,Local,GA,GA,0,28,"$1,494,000"
IA,Ottumwa,Ottumwa Regional,OTM,PU,,Regional,GA,GA,4,36,"$12,032,746"
IA,Pella,Pella Municipal,PEA,PU,,Local,GA,GA,0,26,"$3,495,270"
IA,Perry,Perry Municipal,PRO,PU,,Local,GA,GA,0,23,"$11,325,000"
IA,Pocahontas,Pocahontas Municipal,POH,PU,,Local,GA,GA,0,18,"$2,635,000"
IA,Red Oak,Red Oak Municipal,RDK,PU,,Local,GA,GA,1,34,"$1,188,000"
IA,Rockwell City,Rockwell City Municipal,2Y4,PU,,Basic,GA,GA,0,10,"$3,743,168"
IA,Sac City,Sac City Municipal,SKI,PU,,Basic,GA,GA,0,10,"$890,445"
IA,Sheldon,Sheldon Municipal,SHL,PU,,Local,GA,GA,24,24,"$3,952,600"
IA,Shenandoah,Shenandoah Municipal,SDA,PU,,Basic,GA,GA,0,14,"$2,546,424"
IA,Sioux Center,New,+09B,PU,,,,GA,0,0,"$10,878,688"
IA,Sioux City,Sioux Gateway/Col Bud Day Field,SUX,PU,N,,P,P,"31,675",71,"$62,876,409"
IA,Spencer,Spencer Municipal,SPW,PU,,Regional,GA,GA,5,38,"$6,104,700"
IA,Storm Lake,Storm Lake Municipal,SLB,PU,,Local,GA,GA,4,23,"$2,537,000"
IA,Tipton,Mathews Memorial,8C4,PU,,Local,GA,GA,0,16,"$4,864,000"
IA,Vinton,Vinton Veterans Memorial Airpark,VTI,PU,,Local,GA,GA,0,24,"$1,810,710"
IA,Washington,Washington Municipal,AWG,PU,,Local,GA,GA,0,24,"$4,519,520"
IA,Waterloo,Waterloo Regional,ALO,PU,N,,P,P,"23,994",97,"$5,337,363"
IA,Waverly,Waverly Municipal,C25,PU,,Local,GA,GA,0,23,"$1,851,274"
IA,Webster City,Webster City Municipal,EBS,PU,,Local,GA,GA,0,17,"$2,659,580"
IA,West Union,George L Scott Municipal,3Y2,PU,,Basic,GA,GA,0,9,"$1,783,962"
IA,Winterset,Winterset Municipal,3Y3,PU,,Local,GA,GA,0,30,"$1,334,722"
ID,Aberdeen,Aberdeen Municipal,U36,PU,,Basic,GA,GA,0,16,"$2,178,333"
ID,Arco,Arco-Butte County,AOC,PU,,Basic,GA,GA,0,7,"$1,071,757"
ID,Blackfoot,McCarley Field,U02,PU,,Local,GA,GA,0,63,"$1,370,556"
ID,Boise,Boise Air Terminal/Gowen Field,BOI,PU,S,,P,P,"1,378,352",264,"$35,276,999"
ID,Bonners Ferry,Boundary County,65S,PU,,Local,GA,GA,107,65,"$873,896"
ID,Buhl,Buhl Municipal,U03,PU,,Basic,GA,GA,0,28,"$1,261,113"
ID,Burley,Burley Municipal,BYI,PU,,Local,GA,GA,0,79,"$833,335"
ID,Caldwell,Caldwell Industrial,EUL,PU,,Regional,R,R,0,388,"$2,173,334"
ID,Cascade,Cascade,U70,PU,,Local,GA,GA,0,20,"$1,361,229"
ID,Challis,Challis,LLJ,PU,,Local,GA,GA,0,21,"$980,000"
ID,Coeur d'Alene,Coeur D'Alene-Pappy Boyington Field,COE,PU,,Regional,GA,GA,15,256,"$9,011,111"
ID,Council,Council Municipal,U82,PU,,Basic,GA,GA,0,11,$0
ID,Craigmont,Craigmont Municipal,S89,PU,,Unclassified,GA,GA,0,2,$0
ID,Driggs,Driggs-Reed Memorial,DIJ,PU,,Regional,GA,GA,3,79,"$11,055,552"
ID,Gooding,Gooding Municipal,GNG,PU,,Local,GA,GA,0,88,"$1,227,500"
ID,Grangeville,Idaho County,GIC,PU,,Local,GA,GA,0,15,"$394,032"
ID,Hailey,Friedman Memorial,SUN,PU,N,,P,P,"65,801",150,"$7,326,668"
ID,Homedale,Homedale Municipal,S66,PU,,Basic,GA,GA,0,14,"$1,105,000"
ID,Idaho Falls,Idaho Falls Regional,IDA,PU,N,,P,P,"166,864",170,"$14,881,334"
ID,Jerome,Jerome County,JER,PU,,Local,GA,GA,0,52,"$2,938,611"
ID,Kamiah,Kamiah Municipal,S73,PU,,Basic,GA,GA,0,9,$0
ID,Kellogg,Shoshone County,S83,PU,,Basic,GA,GA,1,10,"$766,667"
ID,Lewiston,Lewiston-Nez Perce County,LWS,PU,N,,P,P,"62,479",145,"$15,702,400"
ID,McCall,McCall Municipal,MYL,PU,,Local,GA,GA,0,100,"$9,775,543"
ID,Mountain Home,Mountain Home Municipal,U76,PU,,Local,GA,GA,0,24,"$1,247,016"
ID,Nampa,Nampa Municipal,MAN,PU,,Local,GA,GA,0,281,"$2,644,023"
ID,Orofino,Orofino Municipal,S68,PU,,Basic,GA,GA,0,13,"$924,444"
ID,Paris,Bear Lake County,1U7,PU,,Basic,GA,GA,0,5,"$1,248,832"
ID,Pocatello,Pocatello Regional,PIH,PU,N,,P,P,"24,956",73,"$8,000,000"
ID,Preston,Preston,U10,PU,,Basic,GA,GA,0,14,"$1,855,329"
ID,Priest River,Priest River Municipal,1S6,PU,,Basic,GA,GA,3,14,"$2,154,444"
ID,Rexburg,Rexburg-Madison County,RXE,PU,,Local,GA,GA,0,63,"$1,694,444"
ID,Salmon,Lemhi County,SMN,PU,,Local,GA,GA,0,41,"$3,621,769"
ID,Sandpoint,Sandpoint,SZT,PU,,Local,GA,GA,0,73,"$8,534,645"
ID,St Maries,St Maries Municipal,S72,PU,,Local,GA,GA,3,27,"$1,416,667"
ID,Twin Falls,Joslin Field-Magic Valley Regional,TWF,PU,N,,P,P,"28,678",109,"$10,144,000"
ID,Weiser,Weiser Municipal,S87,PU,,Local,GA,GA,25,48,"$1,066,038"
IL,Aledo,Mercer County,C00,PU,,Unclassified,GA,GA,0,7,$0
IL,Alton/St Louis,St Louis Regional,ALN,PU,,Regional,R,R,0,107,"$17,701,895"
IL,Beardstown,Greater Beardstown,K06,PU,,Unclassified,GA,GA,0,1,"$833,333"
IL,Belleville,Scott AFB/Midamerica,BLV,PU,N,,P,P,"16,328",23,"$16,425,567"
IL,Benton,Benton Municipal,H96,PU,,Basic,GA,GA,0,10,"$2,354,356"
IL,Bloomington/Normal,Central IL Regional Airport at Bloomington-Normal,BMI,PU,N,,P,P,"204,523",80,"$27,219,462"
IL,Bolingbrook,Bolingbrook's Clow International,1C5,PU,,Local,GA,GA,0,96,"$7,529,445"
IL,Cahokia/St Louis,St Louis Downtown,CPS,PU,,National,R,R,"1,881",266,"$15,708,652"
IL,Cairo,Cairo Regional,CIR,PU,,Local,GA,GA,0,15,"$2,368,737"
IL,Canton,Ingersoll,CTK,PU,,Local,GA,GA,37,45,"$2,615,615"
IL,Carbondale/Murphysboro,Southern Illinois,MDH,PU,,Regional,GA,GA,133,76,"$8,204,679"
IL,Carmi,Carmi Municipal,CUL,PU,,Basic,GA,GA,0,14,"$2,886,562"
IL,Casey,Casey Municipal,1H8,PU,,Basic,GA,GA,0,12,"$1,711,333"
IL,Centralia,Centralia Municipal,ENL,PU,,Local,GA,GA,0,30,"$3,006,190"
IL,Champaign/Urbana,University of Illinois-Willard,CMI,PU,N,,P,P,"95,351",82,"$17,784,755"
IL,Chicago,Chicago Midway International,MDW,PU,L,,P,P,"10,311,996",56,"$38,600,000"
IL,Chicago,Chicago O'Hare International,ORD,PU,L,,P,P,"33,843,426",0,"$740,770,314"
IL,Chicago,Lansing Municipal,IGQ,PU,,Regional,R,R,2,143,"$23,809,451"
IL,Chicago,New,+07W,PU,,,,P,0,0,"$40,000,000"
IL,Chicago/Aurora,Aurora Municipal,ARR,PU,,National,R,R,0,344,"$39,959,722"
IL,Chicago/Lake In The Hills,Lake in the Hills,3CK,PU,,Regional,R,R,0,101,"$17,324,221"
IL,Chicago/Prospect Heights/Wheeling,Chicago Executive,PWK,PU,,National,R,R,841,225,"$83,851,701"
IL,Chicago/Rockford,Chicago/Rockford International,RFD,PU,N,,P,P,"111,983",114,"$61,685,317"
IL,Chicago/Romeoville,Lewis University,LOT,PU,,Regional,R,R,27,152,"$44,149,444"
IL,Chicago/Schaumburg,Schaumburg Municipal Helistop,4H1,PU,,Unclassified,GA,GA,0,0,$0
IL,Chicago/Schaumburg,Schaumburg Regional,06C,PU,,Local,GA,GA,0,77,"$11,230,743"
IL,Chicago/Waukegan,Waukegan Regional,UGN,PU,,National,R,R,227,157,"$32,619,889"
IL,Chicago/West Chicago,Dupage,DPA,PU,,National,R,R,256,221,"$79,188,166"
IL,Danville,Vermilion Regional,DNV,PU,,Local,GA,GA,0,54,"$12,078,826"
IL,De Kalb,De Kalb Taylor Municipal,DKB,PU,,Local,GA,GA,1,73,"$12,194,867"
IL,Decatur,Decatur,DEC,PU,,Regional,CS,CS,"6,746",50,"$8,306,692"
IL,Dixon,Dixon Municipal-Charles R Walgreen Field,C73,PU,,Local,GA,GA,0,30,"$18,513,554"
IL,Effingham,Effingham County Memorial,1H2,PU,,Basic,GA,GA,0,12,"$4,141,266"
IL,Fairfield,Fairfield Municipal,FWC,PU,,Basic,GA,GA,0,14,"$5,476,912"
IL,Flora,Flora Municipal,FOA,PU,,Unclassified,GA,GA,0,5,"$251,667"
IL,Freeport,Albertus,FEP,PU,,Local,GA,GA,3,54,"$10,456,222"
IL,Galesburg,Galesburg Municipal,GBG,PU,,Regional,GA,GA,101,38,"$5,233,854"
IL,Grays Lake,Campbell,C81,PR,,Unclassified,GA,GA,0,0,$0
IL,Greenville,Greenville,GRE,PU,,Local,GA,GA,0,42,"$5,743,906"
IL,Greenwood/Wonder Lake,Galt Field,10C,PR,,Unclassified,GA,GA,0,54,$0
IL,Harrisburg,Harrisburg-Raleigh,HSB,PU,,Basic,GA,GA,0,13,"$2,709,824"
IL,Harvard,Dacy,0C0,PR,,Unclassified,GA,GA,0,41,$0
IL,Havana,Havana Regional,9I0,PU,,Basic,GA,GA,0,13,"$6,321,143"
IL,Jacksonville,Jacksonville Municipal,IJX,PU,,Local,GA,GA,0,35,"$3,762,755"
IL,Joliet,Joliet Regional,JOT,PU,,Local,GA,GA,0,70,"$10,265,270"
IL,Kankakee,Greater Kankakee,IKK,PU,,Regional,GA,GA,0,88,"$56,841,123"
IL,Kewanee,Kewanee Municipal,EZI,PU,,Local,GA,GA,0,26,"$4,215,371"
IL,Lacon,Marshall County,C75,PU,,Local,GA,GA,0,48,"$10,017,280"
IL,Lawrenceville,Lawrenceville-Vincennes International,LWV,PU,,Local,GA,GA,0,40,"$2,410,534"
IL,Lincoln,Logan County,AAA,PU,,Local,GA,GA,0,30,"$4,647,350"
IL,Litchfield,Litchfield Municipal,3LF,PU,,Local,GA,GA,0,37,"$2,286,500"
IL,Macomb,Macomb Municipal,MQB,PU,,Local,GA,GA,0,26,"$10,211,044"
IL,Marion,Williamson County Regional,MWA,PU,N,,P,P,"11,096",46,"$8,394,824"
IL,Mattoon/Charleston,Coles County Memorial,MTO,PU,,Regional,GA,GA,25,81,"$15,043,483"
IL,Metropolis,Metropolis Municipal,M30,PU,,Local,GA,GA,0,15,"$5,230,701"
IL,Moline,Quad City International,MLI,PU,N,,P,P,"372,526",88,"$40,581,682"
IL,Monee,Bult Field,C56,PU,,Local,GA,GA,0,68,"$1,350,000"
IL,Monmouth,Monmouth Municipal,C66,PU,,Basic,GA,GA,0,10,"$10,098,676"
IL,Monticello,Piatt County,2K0,PR,,Unclassified,GA,GA,0,7,$0
IL,Morris,Morris Municipal-James R Washburn Field,C09,PU,,Local,GA,GA,1,61,"$19,294,139"
IL,Mount Carmel,Mount Carmel Municipal,AJG,PU,,Basic,GA,GA,0,14,"$3,620,526"
IL,Mount Sterling,Mount Sterling Municipal,I63,PU,,Basic,GA,GA,0,10,"$5,821,222"
IL,Mount Vernon,Mount Vernon,MVN,PU,,Regional,GA,GA,0,43,"$12,442,779"
IL,Olney-Noble,Olney-Noble,OLY,PU,,Basic,GA,GA,0,11,"$2,910,300"
IL,Paris,Edgar County,PRG,PU,,Local,GA,GA,0,16,"$5,876,667"
IL,Pekin,Pekin Municipal,C15,PU,,Local,GA,GA,0,53,"$8,044,381"
IL,Peoria,General Downing-Peoria International,PIA,PU,N,,P,P,"320,054",65,"$24,571,576"
IL,Peoria,Mount Hawley Auxiliary,3MY,PU,,Local,GA,GA,36,62,"$13,735,333"
IL,Peru,Illinois Valley Regional-Walter A Duncan Field,VYS,PU,,Regional,GA,GA,0,40,"$7,463,234"
IL,Pinckneyville,Pinckneyville-Du Quoin,PJY,PU,,Basic,GA,GA,0,13,"$3,647,667"
IL,Pittsfield,Pittsfield Penstone Municipal,PPQ,PU,,Basic,GA,GA,0,9,"$3,603,610"
IL,Pontiac,Pontiac Municipal,PNT,PU,,Basic,GA,GA,0,10,"$8,982,968"
IL,Poplar Grove,Poplar Grove,C77,PR,,Unclassified,GA,GA,0,0,$0
IL,Quincy,Quincy Regional-Baldwin Field,UIN,PU,N,,P,P,"10,241",49,"$10,836,333"
IL,Rantoul,Rantoul National Aviation Center-Frank Elliott Field,TIP,PU,,Basic,GA,GA,1,11,"$11,724,355"
IL,Robinson,Crawford Co,RSV,PU,,Local,GA,GA,0,16,"$6,906,913"
IL,Rochelle,Rochelle Municipal Airport-Koritz Field,RPJ,PU,,Local,GA,GA,0,26,"$5,885,766"
IL,Salem,Salem-Leckrone,SLO,PU,,Basic,GA,GA,0,12,"$3,162,059"
IL,Savanna,Tri-Township,SFY,PU,,Basic,GA,GA,0,11,"$4,640,351"
IL,Shelbyville,Shelby County,2H0,PU,,Local,GA,GA,0,17,"$2,018,069"
IL,Sparta,Sparta Community-Hunter Field,SAR,PU,,Local,GA,GA,0,24,"$8,570,334"
IL,Springfield,Abraham Lincoln Capital,SPI,PU,N,,P,P,"86,198",169,"$30,976,177"
IL,St Jacob,St Louis Metro-East/Shafer Field,3K6,PR,,Unclassified,GA,GA,0,0,$0
IL,Sterling/Rockfalls,Whiteside County-Jos H Bittorf Field,SQI,PU,,Local,GA,GA,0,43,"$3,780,264"
IL,Taylorville,Taylorville Municipal,TAZ,PU,,Local,GA,GA,4,17,"$5,051,167"
IL,Tuscola,Tuscola,K96,PR,,Unclassified,GA,GA,0,0,$0
IL,Vandalia,Vandalia Municipal,VLA,PU,,Local,GA,GA,0,22,"$4,274,026"
IN,Anderson,Anderson Municipal-Darlington Field,AID,PU,,Local,GA,GA,3,69,"$7,332,209"
IN,Angola,Tri-State Steuben County,ANQ,PU,,Local,GA,GA,0,37,"$5,599,670"
IN,Auburn,De Kalb County,GWB,PU,,Regional,GA,GA,0,73,"$8,174,318"
IN,Bedford,Virgil I Grissom Municipal,BFR,PU,,Local,GA,GA,0,23,"$4,608,056"
IN,Bloomington,Monroe County,BMG,PU,,Regional,GA,GA,"1,940",95,"$4,828,310"
IN,Columbus,Columbus Municipal,BAK,PU,,Regional,GA,GA,5,75,"$21,263,562"
IN,Connersville,Mettel Field,CEV,PU,,Basic,GA,GA,0,10,"$3,010,591"
IN,Crawfordsville,Crawfordsville Municipal,CFJ,PU,,Local,GA,GA,0,29,"$1,311,661"
IN,Delphi,Delphi Municipal,1I9,PU,,Local,GA,GA,0,19,"$7,171,236"
IN,Elkhart,Elkhart Municipal,EKM,PU,,Regional,GA,GA,4,71,"$5,992,758"
IN,Evansville,Evansville Regional,EVV,PU,N,,P,P,"171,212",56,"$17,730,569"
IN,Fort Wayne,Fort Wayne International,FWA,PU,N,,P,P,"323,252",91,"$13,103,043"
IN,Fort Wayne,Smith Field,SMD,PU,,Local,GA,GA,0,54,"$777,200"
IN,Frankfort,Frankfort Municipal,FKR,PU,,Local,GA,GA,0,20,"$9,638,833"
IN,French Lick,French Lick Municipal,FRH,PU,,Basic,GA,GA,8,12,"$2,838,165"
IN,Gary,Gary/Chicago International,GYY,PU,,National,GA,GA,"5,617",95,"$33,762,520"
IN,Goshen,Goshen Municipal,GSH,PU,,Regional,GA,GA,12,62,"$1,122,923"
IN,Greencastle,Putnam County Regional,4I7,PU,,Local,GA,GA,0,25,"$2,272,852"
IN,Greensburg,Greensburg Municipal,I34,PU,,Local,GA,GA,0,33,"$1,342,207"
IN,Griffith,Griffith-Merrillville,05C,PR,,Unclassified,R,R,0,71,$0
IN,Huntingburg,Huntingburg,HNB,PU,,Regional,GA,GA,0,38,"$6,263,644"
IN,Huntington,Huntington Municipal,HHG,PU,,Regional,GA,GA,0,80,"$3,077,024"
IN,Indianapolis,Eagle Creek Airpark,EYE,PU,,Regional,R,R,41,100,"$3,790,834"
IN,Indianapolis,Greenwood Municipal,HFY,PU,,Regional,GA,GA,0,106,"$3,290,912"
IN,Indianapolis,Hendricks County-Gordon Graham Field,2R2,PU,,Local,R,R,0,50,"$3,768,368"
IN,Indianapolis,Indianapolis Downtown,8A4,PU,,Basic,GA,GA,0,4,"$2,533,663"
IN,Indianapolis,Indianapolis Executive,TYQ,PU,,National,R,R,22,65,"$21,179,806"
IN,Indianapolis,Indianapolis International,IND,PU,M,,P,P,"3,605,908",49,"$83,623,357"
IN,Indianapolis,Indianapolis Metropolitan,UMP,PU,,Regional,R,R,0,134,"$1,312,777"
IN,Indianapolis,Indianapolis Regional,MQJ,PU,,Regional,R,R,7,152,"$11,099,537"
IN,Jeffersonville,Clark Regional,JVY,PU,,Regional,R,R,0,122,"$4,108,234"
IN,Kendallville,Kendallville Municipal,C62,PU,,Local,GA,GA,0,34,"$1,812,000"
IN,Kentland,Kentland Municipal,50I,PU,,Local,GA,GA,0,16,"$769,322"
IN,Knox,Starke County,OXI,PU,,Local,GA,GA,0,23,"$955,000"
IN,Kokomo,Kokomo Municipal,OKK,PU,,Regional,GA,GA,0,50,"$16,503,711"
IN,La Porte,La Porte Municipal,PPO,PU,,Local,GA,GA,3,63,"$1,892,215"
IN,Lafayette,Purdue University,LAF,PU,,Regional,GA,GA,"2,511",85,"$6,109,006"
IN,Logansport,Logansport/Cass County,GGP,PU,,Local,GA,GA,0,21,"$2,792,727"
IN,Madison,Madison Municipal,IMS,PU,,Local,GA,GA,0,50,"$3,208,704"
IN,Marion,Marion Municipal,MZZ,PU,,Regional,GA,GA,0,51,"$5,829,584"
IN,Michigan City,Michigan City Municipal-Phillips Field,MGC,PU,,Local,GA,GA,0,40,"$3,118,261"
IN,Monticello,White County,MCX,PU,,Local,GA,GA,1,19,"$4,757,193"
IN,Muncie,Delaware County Regional,MIE,PU,,Regional,GA,GA,602,20,"$11,113,825"
IN,New Castle,New Castle-Henry Co Municipal,UWL,PU,,Local,GA,GA,0,19,"$6,107,415"
IN,North Vernon,North Vernon,OVO,PU,,Local,GA,GA,0,22,"$2,576,351"
IN,Paoli,Paoli Municipal,I42,PU,,Local,GA,GA,0,22,"$6,887,343"
IN,Peru,Peru Municipal,I76,PU,,Local,GA,GA,0,17,"$810,400"
IN,Plymouth,Plymouth Municipal,C65,PU,,Local,GA,GA,0,18,"$1,305,767"
IN,Portland,Portland Municipal,PLD,PU,,Local,GA,GA,4,23,"$4,986,301"
IN,Rensselaer,Jasper County,RZL,PU,,Local,GA,GA,0,21,"$9,699,954"
IN,Richmond,Richmond Municipal,RID,PU,,Local,GA,GA,0,35,"$1,252,103"
IN,Rochester,Fulton County,RCR,PU,,Basic,GA,GA,0,12,"$891,618"
IN,Salem,Salem Municipal,I83,PU,,Local,GA,GA,3,35,"$4,887,922"
IN,Seymour,Freeman Municipal,SER,PU,,Local,GA,GA,16,52,"$4,919,499"
IN,Shelbyville,Shelbyville Municipal,GEZ,PU,,Local,GA,GA,0,67,"$4,301,066"
IN,South Bend,South Bend International,SBN,PU,N,,P,P,"311,158",61,"$16,131,943"
IN,Sullivan,Sullivan County,SIV,PU,,Local,GA,GA,0,34,"$1,075,617"
IN,Tell City,Perry County Municipal,TEL,PU,,Basic,GA,GA,4,11,"$1,408,313"
IN,Terre Haute,Terre Haute International-Hulman Field,HUF,PU,,Regional,GA,GA,548,75,"$8,529,652"
IN,Valparaiso,Porter County Regional,VPZ,PU,,Regional,GA,GA,74,145,"$7,303,438"
IN,Wabash,Wabash Municipal,IWH,PU,,Local,GA,GA,8,16,"$762,400"
IN,Warsaw,Warsaw Municipal,ASW,PU,,Regional,GA,GA,1,47,"$20,058,611"
IN,Washington,Daviess County,DCY,PU,,Local,GA,GA,0,29,"$1,045,928"
IN,Winamac,Arens Field,RWN,PU,,Basic,GA,GA,0,9,"$1,630,556"
IN,Winchester,Randolph County,I22,PU,,Local,GA,GA,0,15,"$1,259,241"
KS,Abilene,Abilene Municipal,K78,PU,,Local,GA,GA,0,19,"$1,141,000"
KS,Anthony,Anthony Municipal,ANY,PU,,Basic,GA,GA,0,6,"$3,230,360"
KS,Atchison,Amelia Earhart,K59,PU,,Basic,GA,GA,0,10,"$3,298,318"
KS,Atwood,Atwood-Rawlins County City-County,ADT,PU,,Basic,GA,GA,0,14,"$2,291,000"
KS,Augusta,Augusta Municipal,3AU,PU,,Local,GA,GA,1,111,"$7,188,590"
KS,Belleville,Belleville Municipal,RPB,PU,,Unclassified,GA,GA,0,3,$0
KS,Beloit,Moritz Memorial,K61,PU,,Basic,GA,GA,0,9,"$2,442,120"
KS,Burlington,Coffey County,UKL,PU,,Local,GA,GA,0,16,"$4,140,000"
KS,Chanute,Chanute Martin Johnson,CNU,PU,,Local,GA,GA,0,17,"$2,282,000"
KS,Cimarron,Cimarron Municipal,8K8,PU,,Basic,GA,GA,0,9,"$2,148,744"
KS,Clay Center,Clay Center Municipal,CYW,PU,,Basic,GA,GA,1,14,"$841,780"
KS,Coffeyville,Coffeyville Municipal,CFV,PU,,Local,GA,GA,0,32,"$6,150,705"
KS,Colby,Shalz Field,CBK,PU,,Local,GA,GA,0,23,"$7,745,396"
KS,Concordia,Blosser Municipal,CNK,PU,,Basic,GA,GA,0,12,"$6,646,216"
KS,Dodge City,Dodge City Regional,DDC,PU,,Regional,CS,CS,"3,101",24,"$12,869,378"
KS,El Dorado,El Dorado/Captain Jack Thomas Memorial,EQA,PU,,Local,GA,GA,0,36,"$4,320,000"
KS,Elkhart,Elkhart-Morton County,EHA,PU,,Basic,GA,GA,0,10,"$3,235,333"
KS,Ellsworth,Ellsworth Municipal,9K7,PU,,Basic,GA,GA,0,10,"$6,649,303"
KS,Emporia,Emporia Municipal,EMP,PU,,Local,GA,GA,0,46,"$4,008,388"
KS,Eureka,Lt William M Milliken,13K,PU,,Basic,GA,GA,0,9,"$2,081,758"
KS,Fort Scott,Fort Scott Municipal,FSK,PU,,Local,GA,GA,0,21,"$2,665,043"
KS,Garden City,Garden City Regional,GCK,PU,N,,P,P,"26,428",67,"$6,327,368"
